GEO_ID,NAME,P001001
id,Geographic Area Name,Total
1600000US2946208,"Marlborough village, Missouri",2179
1600000US2946244,"Marquand city, Missouri",203
1600000US2946316,"Marshall city, Missouri",13065
1600000US2946388,"Marshfield city, Missouri",6633
1600000US2946406,"Marston city, Missouri",503
1600000US2946424,"Marthasville city, Missouri",1136
1600000US2945866,"Marceline city, Missouri",2233
1600000US2946172,"Marionville city, Missouri",2225
1600000US2946460,"Martinsburg town, Missouri",304
1600000US2946586,"Maryland Heights city, Missouri",27472
1600000US3107205,"Burr village, Nebraska",57
1600000US3106610,"Broken Bow city, Nebraska",3559
1600000US3106505,"Brock village, Nebraska",112
1600000US3106400,"Bristow village, Nebraska",65
1600000US3106750,"Brownville village, Nebraska",132
1600000US3106785,"Brule village, Nebraska",326
1600000US3106470,"Broadwater village, Nebraska",128
1600000US3106680,"Brownlee CDP, Nebraska",15
1600000US3107415,"Bushnell village, Nebraska",124
1600000US3107485,"Butte village, Nebraska",326
1600000US3107975,"Carleton village, Nebraska",91
1600000US3106820,"Bruning village, Nebraska",279
1600000US3107065,"Burchard village, Nebraska",82
1600000US3107555,"Byron village, Nebraska",83
1600000US3106855,"Bruno village, Nebraska",99
1600000US3106890,"Brunswick village, Nebraska",138
1600000US3107345,"Burwell city, Nebraska",1210
1600000US3107310,"Burton village, Nebraska",10
1600000US3107625,"Cairo village, Nebraska",785
1600000US3107660,"Callaway village, Nebraska",539
1600000US3107730,"Cambridge city, Nebraska",1063
1600000US3108010,"Carroll village, Nebraska",229
1600000US3108220,"Cedar Rapids village, Nebraska",382
1600000US3108360,"Center village, Nebraska",94
1600000US5347490,"Mountlake Terrace city, Washington",19909
1600000US5342275,"Malden town, Washington",203
1600000US5347175,"Morton city, Washington",1126
1600000US5347245,"Moses Lake city, Washington",20366
1600000US5347280,"Moses Lake North CDP, Washington",4418
1600000US5347315,"Mossyrock city, Washington",759
1600000US5347560,"Mount Vernon city, Washington",31743
1600000US5347805,"Naches town, Washington",795
1600000US5347630,"Mount Vista CDP, Washington",7850
1600000US5347665,"Moxee city, Washington",3308
1600000US5347735,"Mukilteo city, Washington",20254
1600000US5347980,"Napavine city, Washington",1766
1600000US5348015,"Naselle CDP, Washington",419
1600000US5348225,"Navy Yard City CDP, Washington",2477
1600000US5379135,"Wilson Creek town, Washington",205
1600000US5378780,"Wilderness Rim CDP, Washington",1523
1600000US5378925,"Wilkeson town, Washington",477
1600000US5378995,"Willapa CDP, Washington",210
1600000US5379275,"Winlock city, Washington",1339
1600000US5379380,"Winthrop town, Washington",394
1600000US5379625,"Woodland city, Washington",5509
1600000US5379485,"Wishram CDP, Washington",342
1600000US5379555,"Wollochet CDP, Washington",6651
1600000US5379590,"Woodinville city, Washington",10938
1600000US5380010,"Yakima city, Washington",91067
1600000US5379825,"Woods Creek CDP, Washington",5589
1600000US5379835,"Woodway city, Washington",1307
1600000US5379975,"Yacolt town, Washington",1566
1600000US5380150,"Yarrow Point town, Washington",1001
1600000US5380220,"Yelm city, Washington",6848
1600000US5400196,"Accoville CDP, West Virginia",574
1600000US5380500,"Zillah city, Washington",2964
1600000US5401660,"Amherstdale CDP, West Virginia",350
1600000US5400748,"Albright town, West Virginia",299
1600000US5401396,"Alum Creek CDP, West Virginia",1749
1600000US5401780,"Anawalt town, West Virginia",226
1600000US5403364,"Auburn town, West Virginia",97
1600000US5404780,"Bartow CDP, West Virginia",111
1600000US5402188,"Apple Grove CDP, West Virginia",204
1600000US5403292,"Athens town, West Virginia",1048
1600000US5400772,"Alderson town, West Virginia",1184
1600000US5404612,"Barrackville town, West Virginia",1302
1600000US5401900,"Anmoore town, West Virginia",770
1600000US5404876,"Bath (Berkeley Springs) town, West Virginia",624
1600000US5400364,"Addison (Webster Springs) town, West Virginia",776
1600000US5404204,"Bancroft town, West Virginia",587
1600000US5401996,"Ansted town, West Virginia",1404
1600000US5404276,"Barboursville village, West Virginia",3964
1600000US5404924,"Bayard town, West Virginia",290
1600000US5405788,"Belington town, West Virginia",1921
1600000US5403460,"Aurora CDP, West Virginia",201
1600000US5404732,"Bartley CDP, West Virginia",224
1600000US5405068,"Beards Fork CDP, West Virginia",199
1600000US5405332,"Beckley city, West Virginia",17614
1600000US5405452,"Beech Bottom village, West Virginia",523
1600000US5406052,"Belva CDP, West Virginia",95
1600000US5406340,"Benwood city, West Virginia",1420
1600000US5406436,"Bergoo CDP, West Virginia",94
1600000US5406748,"Berwind CDP, West Virginia",278
1600000US5406844,"Bethany town, West Virginia",1036
1600000US5407756,"Birch River CDP, West Virginia",107
1600000US5406940,"Bethlehem village, West Virginia",2499
1600000US5406988,"Beverly town, West Virginia",702
1600000US5407228,"Big Creek CDP, West Virginia",237
1600000US5408092,"Blacksville town, West Virginia",171
1600000US0618996,"Desert Hot Springs city, California",25938
1600000US0619022,"Desert Palms CDP, California",6957
1600000US0619024,"Desert Shores CDP, California",1104
1600000US0619052,"Desert View Highlands CDP, California",2360
1600000US0669070,"Santa Barbara city, California",88410
1600000US0669084,"Santa Clara city, California",116468
1600000US0669112,"Santa Cruz city, California",59946
1600000US0669182,"Santa Margarita CDP, California",1259
1600000US0669196,"Santa Maria city, California",99553
1600000US0670098,"Santa Rosa city, California",167815
1600000US0670028,"Santa Nella CDP, California",1380
1600000US0670042,"Santa Paula city, California",29321
1600000US0670154,"Santa Venetia CDP, California",4292
1600000US0669154,"Santa Fe Springs city, California",16223
1600000US0669088,"Santa Clarita city, California",176320
1600000US0670000,"Santa Monica city, California",89736
1600000US0670130,"Santa Rosa Valley CDP, California",3334
1600000US0670140,"Santa Susana CDP, California",1037
1600000US0670182,"Santa Ynez CDP, California",4418
1600000US0670224,"Santee city, California",53413
1600000US0670266,"Saranap CDP, California",5202
1600000US0670280,"Saratoga city, California",29926
1600000US0670322,"Saticoy CDP, California",1029
1600000US0670336,"Sattley CDP, California",49
1600000US0670364,"Sausalito city, California",7061
1600000US0670518,"Scotia CDP, California",850
1600000US0670588,"Scotts Valley city, California",11580
1600000US0670644,"Seacliff CDP, California",3267
1600000US0670728,"Searles Valley CDP, California",1739
1600000US0670686,"Seal Beach city, California",24168
1600000US0670712,"Sea Ranch CDP, California",1305
1600000US0670742,"Seaside city, California",33025
1600000US0670770,"Sebastopol city, California",7379
1600000US0670798,"Seeley CDP, California",1739
1600000US0670882,"Selma city, California",23219
1600000US0670966,"Sequoia Crest CDP, California",10
1600000US0671000,"Sereno del Mar CDP, California",126
1600000US0671078,"Seville CDP, California",480
1600000US0671218,"Shasta CDP, California",1771
1600000US0671084,"Shackelford CDP, California",3371
1600000US0671106,"Shafter city, California",16988
1600000US0671134,"Shandon CDP, California",1295
1600000US0671225,"Shasta Lake city, California",10164
1600000US0671246,"Shaver Lake CDP, California",634
1600000US0671362,"Shell Ridge CDP, California",959
1600000US0671372,"Shelter Cove CDP, California",693
1600000US0671414,"Sheridan CDP, California",1238
1600000US0671554,"Shingle Springs CDP, California",4432
1600000US0671568,"Shingletown CDP, California",2283
1600000US0671680,"Shoshone CDP, California",31
1600000US0671834,"Sierra Village CDP, California",456
1600000US0671774,"Sierra Brooks CDP, California",478
1600000US0671778,"Sierra City CDP, California",221
1600000US0671806,"Sierra Madre city, California",10917
1600000US0671848,"Sierraville CDP, California",200
1600000US0671876,"Signal Hill city, California",11016
1600000US0671927,"Silverado Resort CDP, California",1095
1600000US0671932,"Silver City CDP, California",0
1600000US0671964,"Silver Lakes CDP, California",5623
1600000US0672016,"Simi Valley city, California",124237
1600000US0672086,"Sisquoc CDP, California",183
1600000US1005820,"Bethel town, Delaware",171
1600000US1006730,"Blades town, Delaware",1241
1600000US1009850,"Brookside CDP, Delaware",14353
1600000US1005690,"Bethany Beach town, Delaware",1060
1600000US3947138,"Mansfield city, Ohio",47821
1600000US3947180,"Mantua village, Ohio",1043
1600000US3947362,"Maple Ridge CDP, Ohio",761
1600000US3947558,"Marengo village, Ohio",342
1600000US3947445,"Maplewood Park CDP, Ohio",280
1600000US3947474,"Marble Cliff village, Ohio",573
1600000US3947502,"Marblehead village, Ohio",903
1600000US3947600,"Mariemont village, Ohio",3403
1600000US3947992,"Marseilles village, Ohio",112
1600000US3947628,"Marietta city, Ohio",14085
1600000US3947754,"Marion city, Ohio",36837
1600000US3947950,"Marne CDP, Ohio",783
1600000US3948090,"Martinsburg village, Ohio",237
1600000US3948104,"Martins Ferry city, Ohio",6915
1600000US3948118,"Martinsville village, Ohio",463
1600000US3948160,"Marysville city, Ohio",22094
1600000US3948188,"Mason city, Ohio",30712
1600000US3948468,"Mayfield village, Ohio",3460
1600000US3948048,"Marshallville village, Ohio",756
1600000US3948244,"Massillon city, Ohio",32149
1600000US3948272,"Masury CDP, Ohio",2064
1600000US3948286,"Matamoras village, Ohio",896
1600000US3948342,"Maumee city, Ohio",14286
1600000US3948482,"Mayfield Heights city, Ohio",19155
1600000US3948706,"Mechanicsburg village, Ohio",1644
1600000US3948790,"Medina city, Ohio",26678
1600000US4034150,"Hickory town, Oklahoma",71
1600000US4034650,"Hillsdale town, Oklahoma",121
1600000US4034750,"Hinton town, Oklahoma",3196
1600000US4034850,"Hitchcock town, Oklahoma",121
1600000US4034900,"Hitchita town, Oklahoma",88
1600000US4035000,"Hobart city, Oklahoma",3756
1600000US4035300,"Hoffman town, Oklahoma",127
1600000US4035400,"Holdenville city, Oklahoma",5771
1600000US4035500,"Hollis city, Oklahoma",2060
1600000US4036020,"Hoot Owl town, Oklahoma",4
1600000US4035550,"Hollister town, Oklahoma",50
1600000US4035850,"Hominy city, Oklahoma",3565
1600000US4036000,"Hooker city, Oklahoma",1918
1600000US4036090,"Horntown town, Oklahoma",97
1600000US4036150,"Howe town, Oklahoma",802
1600000US4036300,"Hugo city, Oklahoma",5310
1600000US4036400,"Hulbert town, Oklahoma",590
1600000US4036600,"Hunter town, Oklahoma",165
1600000US4036700,"Hydro town, Oklahoma",969
1600000US4036945,"Indianola CDP, Oklahoma",48
1600000US4036750,"Idabel city, Oklahoma",7010
1600000US4036850,"Indiahoma town, Oklahoma",344
1600000US4036950,"Indianola town, Oklahoma",162
1600000US4037100,"Inola town, Oklahoma",1788
1600000US4037275,"Iron Post CDP, Oklahoma",92
1600000US4037350,"Isabella CDP, Oklahoma",136
1600000US4037410,"IXL town, Oklahoma",51
1600000US4037650,"Jay city, Oklahoma",2448
1600000US4037750,"Jefferson town, Oklahoma",12
1600000US4038000,"Jet town, Oklahoma",213
1600000US4038200,"Johnson town, Oklahoma",247
1600000US4037800,"Jenks city, Oklahoma",16924
1600000US4037850,"Jennings town, Oklahoma",363
1600000US4038350,"Jones town, Oklahoma",2692
1600000US4038475,"Justice CDP, Oklahoma",1324
1600000US4038600,"Kansas town, Oklahoma",802
1600000US4038700,"Katie town, Oklahoma",348
1600000US4038800,"Kaw City city, Oklahoma",375
1600000US4039000,"Kellyville town, Oklahoma",1150
1600000US4039400,"Kenton CDP, Oklahoma",17
1600000US4039050,"Kemp town, Oklahoma",133
1600000US4039150,"Kendrick town, Oklahoma",139
1600000US4039200,"Kenefic town, Oklahoma",196
1600000US4039450,"Kenwood CDP, Oklahoma",1224
1600000US1852326,"New Albany city, Indiana",36372
1600000US1852020,"Nappanee city, Indiana",6648
1600000US1852038,"Nashville town, Indiana",803
1600000US1852398,"New Amsterdam town, Indiana",27
1600000US1852524,"Newberry town, Indiana",193
1600000US1852650,"Newburgh town, Indiana",3325
1600000US1852704,"New Carlisle town, Indiana",1861
1600000US1852974,"New Harmony town, Indiana",789
1600000US1852740,"New Castle city, Indiana",18114
1600000US1852776,"New Chicago town, Indiana",2035
1600000US1852956,"New Goshen CDP, Indiana",390
1600000US1852992,"New Haven city, Indiana",14794
1600000US1853262,"New Market town, Indiana",636
1600000US1853298,"New Middletown town, Indiana",93
1600000US1853352,"New Palestine town, Indiana",2055
1600000US1853370,"New Paris CDP, Indiana",1494
1600000US1853388,"New Pekin town, Indiana",1401
1600000US1953625,"Monticello city, Iowa",3796
1600000US1953310,"Monona city, Iowa",1549
1600000US1953355,"Monroe city, Iowa",1830
1600000US1953490,"Montezuma city, Iowa",1462
1600000US1953670,"Montour city, Iowa",249
1600000US1953760,"Montrose city, Iowa",898
1600000US1953850,"Moorhead city, Iowa",226
1600000US1953895,"Moorland city, Iowa",169
1600000US1954165,"Morrison city, Iowa",94
1600000US1953985,"Moravia city, Iowa",665
1600000US1954030,"Morley city, Iowa",115
1600000US1954120,"Morning Sun city, Iowa",836
1600000US1954390,"Moulton city, Iowa",605
1600000US1954435,"Mount Auburn city, Iowa",150
1600000US1954480,"Mount Ayr city, Iowa",1691
1600000US1954705,"Mount Pleasant city, Iowa",8668
1600000US1954750,"Mount Sterling city, Iowa",36
1600000US1954795,"Mount Union city, Iowa",107
1600000US1955110,"Muscatine city, Iowa",22886
1600000US1954840,"Mount Vernon city, Iowa",4506
1600000US1954930,"Moville city, Iowa",1618
1600000US1955065,"Murray city, Iowa",756
1600000US1955200,"Mystic city, Iowa",425
1600000US1955335,"Nashua city, Iowa",1663
1600000US1955515,"Nemaha city, Iowa",85
1600000US1955560,"Neola city, Iowa",842
1600000US1955695,"Nevada city, Iowa",6798
1600000US1955785,"New Albin city, Iowa",522
1600000US1956145,"New Hartford city, Iowa",516
1600000US1955965,"Newell city, Iowa",876
1600000US1956055,"Newhall city, Iowa",875
1600000US1956100,"New Hampton city, Iowa",3571
1600000US1956190,"New Haven CDP, Iowa",91
1600000US1956280,"New Liberty city, Iowa",137
1600000US1956325,"New London city, Iowa",1897
1600000US1956370,"New Market city, Iowa",415
1600000US1956415,"New Providence city, Iowa",228
1600000US1956460,"New Sharon city, Iowa",1293
1600000US1956685,"Nichols city, Iowa",374
1600000US1956505,"Newton city, Iowa",15254
1600000US1956550,"New Vienna city, Iowa",407
1600000US1956595,"New Virginia city, Iowa",489
1600000US1956865,"Nodaway city, Iowa",114
1600000US1956910,"Nora Springs city, Iowa",1431
1600000US1957045,"Northboro city, Iowa",58
1600000US1957135,"North Buena Vista city, Iowa",121
1600000US1957225,"North English city, Iowa",1041
1600000US1957945,"Numa city, Iowa",92
1600000US1957360,"North Liberty city, Iowa",13374
1600000US1957495,"North Washington city, Iowa",117
1600000US1957630,"Northwood city, Iowa",1989
1600000US1957675,"Norwalk city, Iowa",8945
1600000US4841170,"La Minita CDP, Texas",171
1600000US4841188,"Lampasas city, Texas",6681
1600000US4841212,"Lancaster city, Texas",36361
1600000US4841404,"Lantana CDP, Texas",6874
1600000US4841416,"La Paloma CDP, Texas",2903
1600000US4841420,"La Paloma Addition CDP, Texas",330
1600000US4841449,"La Presa CDP, Texas",319
1600000US4841422,"La Paloma-Lost Creek CDP, Texas",408
1600000US4841424,"La Paloma Ranchettes CDP, Texas",239
1600000US4841440,"La Porte city, Texas",33800
1600000US4841452,"La Pryor CDP, Texas",1643
1600000US4841458,"La Puerta CDP, Texas",632
1600000US4841464,"Laredo city, Texas",236091
1600000US4841473,"Laredo Ranchettes CDP, Texas",22
1600000US4841475,"Laredo Ranchettes West CDP, Texas",0
1600000US4841503,"La Rosita CDP, Texas",85
1600000US4841542,"Lasana CDP, Texas",84
1600000US4841569,"Las Lomitas CDP, Texas",244
1600000US4841548,"Lasara CDP, Texas",1039
1600000US4841565,"Las Haciendas CDP, Texas",7
1600000US4841566,"Las Lomas CDP, Texas",3147
1600000US4841579,"Las Palmas CDP, Texas",67
1600000US4841580,"Las Palmas II CDP, Texas",1605
1600000US4841582,"Las Pilas CDP, Texas",28
